Date,Daily Followed Users,Daily Followers Gained,Daily Tweets Posted,Name,Total Followed Users,Total Follower Count,Total Tweets Posted
2018-03-01,0,35309,6,realDonaldTrump,45,48429686,37041
2018-03-02,0,23943,14,realDonaldTrump,45,48453629,37055
2018-03-03,0,38154,2,realDonaldTrump,45,48491783,37057
2018-03-04,0,52728,3,realDonaldTrump,45,48544511,37060
2018-03-05,0,53687,6,realDonaldTrump,45,48598198,37066
2018-03-06,0,54433,9,realDonaldTrump,45,48652631,37075
2018-03-07,0,56557,6,realDonaldTrump,45,48709188,37081
2018-03-08,0,46125,1,realDonaldTrump,45,48755313,37082
2018-03-09,0,45020,6,realDonaldTrump,45,48800333,37088
2018-03-10,0,39629,7,realDonaldTrump,45,48839962,37095
2018-03-11,0,40318,12,realDonaldTrump,45,48880280,37107
2018-03-12,0,39754,5,realDonaldTrump,45,48920034,37112
2018-03-13,0,48727,7,realDonaldTrump,45,48968761,37119
2018-03-14,0,54049,7,realDonaldTrump,45,49022810,37126
2018-03-15,0,46343,6,realDonaldTrump,45,49069153,37132
2018-03-16,0,41375,5,realDonaldTrump,45,49110528,37137
2018-03-17,0,41691,4,realDonaldTrump,45,49152219,37141
2018-03-18,0,41727,6,realDonaldTrump,45,49193946,37147
2018-03-19,0,44623,2,realDonaldTrump,45,49238569,37149
2018-03-20,0,37762,3,realDonaldTrump,45,49276331,37152
2018-03-21,0,40849,4,realDonaldTrump,45,49317180,37156
2018-03-22,0,42612,6,realDonaldTrump,45,49359792,37162
2018-03-23,0,52992,7,realDonaldTrump,45,49412784,37169
2018-03-24,0,43740,3,realDonaldTrump,45,49456524,37172
2018-03-25,0,41374,8,realDonaldTrump,45,49497898,37180
2018-03-26,0,44170,3,realDonaldTrump,45,49542068,37183
2018-03-27,0,44730,3,realDonaldTrump,45,49586798,37186
2018-03-28,0,38842,4,realDonaldTrump,45,49625640,37190
2018-03-29,0,42196,7,realDonaldTrump,45,49667836,37197
2018-03-30,0,38950,3,realDonaldTrump,45,49706786,37200
2018-03-31,0,37820,4,realDonaldTrump,45,49744606,37204
2018-04-01,0,37452,4,realDonaldTrump,45,49782058,37208
2018-04-02,0,42845,8,realDonaldTrump,45,49824903,37216
2018-04-03,0,41097,11,realDonaldTrump,45,49866000,37227
2018-04-04,0,46247,8,realDonaldTrump,45,49912247,37235
2018-04-05,0,47208,3,realDonaldTrump,45,49959455,37238
2018-04-06,0,47539,6,realDonaldTrump,45,50006994,37244
2018-04-07,0,47740,3,realDonaldTrump,45,50054734,37247
2018-04-08,0,52442,13,realDonaldTrump,45,50107176,37260
2018-04-09,0,63110,2,realDonaldTrump,45,50170286,37262
2018-04-10,0,60488,6,realDonaldTrump,45,50230774,37268
2018-04-11,0,117542,10,realDonaldTrump,45,50348316,37278
2018-04-12,0,129519,8,realDonaldTrump,45,50477835,37286
2018-04-13,0,74665,8,realDonaldTrump,45,50552500,37294
2018-04-14,0,108010,5,realDonaldTrump,45,50660510,37299
2018-04-15,1,83809,10,realDonaldTrump,46,50744319,37309
2018-04-16,0,71363,2,realDonaldTrump,46,50815682,37311
2018-04-17,0,59471,10,realDonaldTrump,46,50875153,37321
2018-04-18,0,46650,27,realDonaldTrump,46,50921803,37348
2018-04-19,0,31151,8,realDonaldTrump,46,50952954,37356
2018-04-20,0,33235,14,realDonaldTrump,46,50986189,37370
2018-04-21,0,37473,12,realDonaldTrump,46,51023662,37382
2018-04-22,0,35707,10,realDonaldTrump,46,51059369,37392
2018-04-23,0,35951,7,realDonaldTrump,46,51095320,37399
2018-04-24,0,49640,2,realDonaldTrump,46,51144960,37401
2018-04-25,0,33098,11,realDonaldTrump,46,51178058,37412
2018-04-26,0,42504,4,realDonaldTrump,46,51220562,37416
2018-04-27,0,40099,9,realDonaldTrump,46,51260661,37425
2018-04-28,0,36639,9,realDonaldTrump,46,51297300,37434
2018-04-29,0,32440,5,realDonaldTrump,46,51329740,37439
2018-04-30,0,34180,5,realDonaldTrump,46,51363920,37444
2018-05-01,0,42871,9,realDonaldTrump,46,51406791,37453
2018-05-02,0,23012,6,realDonaldTrump,46,51429803,37459
2018-05-03,0,27002,9,realDonaldTrump,46,51456805,37468
2018-05-04,0,17663,9,realDonaldTrump,46,51474468,37477
2018-05-05,0,24029,7,realDonaldTrump,46,51498497,37484
2018-05-06,0,28298,1,realDonaldTrump,46,51526795,37485
2018-05-07,0,29190,9,realDonaldTrump,46,51555985,37494
2018-05-08,0,40884,5,realDonaldTrump,46,51596869,37499
2018-05-09,0,46567,10,realDonaldTrump,46,51643436,37509
2018-05-10,0,39145,7,realDonaldTrump,46,51682581,37516
2018-05-11,0,47900,1,realDonaldTrump,46,51730481,37517
2018-05-12,0,33047,4,realDonaldTrump,46,51763528,37521
2018-05-13,0,54057,5,realDonaldTrump,46,51817585,37526
2018-05-14,0,55782,6,realDonaldTrump,46,51873367,37532
2018-05-15,0,29535,8,realDonaldTrump,46,51902902,37540
2018-05-16,0,47909,9,realDonaldTrump,46,51950811,37549
2018-05-17,0,33691,9,realDonaldTrump,46,51984502,37558
2018-05-18,0,27237,11,realDonaldTrump,46,52011739,37569
2018-05-19,0,33029,7,realDonaldTrump,46,52044768,37576
2018-05-20,0,35153,9,realDonaldTrump,46,52079921,37585
2018-05-21,0,39938,11,realDonaldTrump,46,52119859,37596
2018-05-22,0,29226,1,realDonaldTrump,46,52149085,37597
2018-05-23,0,18255,15,realDonaldTrump,46,52167340,37612
2018-05-24,0,36152,9,realDonaldTrump,46,52203492,37621
2018-05-25,0,-22177,15,realDonaldTrump,46,52181315,37636
2018-05-26,0,26170,13,realDonaldTrump,46,52207485,37649
2018-05-27,0,28719,7,realDonaldTrump,46,52236204,37656
2018-05-28,0,27051,7,realDonaldTrump,46,52263255,37663
2018-05-29,0,19165,12,realDonaldTrump,46,52282420,37675
2018-05-30,0,27590,5,realDonaldTrump,46,52310010,37680
2018-05-31,0,17765,19,realDonaldTrump,46,52327775,37699
2018-06-01,0,28321,6,realDonaldTrump,46,52356096,37705
2018-06-02,0,30060,5,realDonaldTrump,46,52386156,37710
2018-06-03,0,26793,15,realDonaldTrump,46,52412949,37725
2018-06-04,0,26390,9,realDonaldTrump,46,52439339,37734
2018-06-05,0,24562,18,realDonaldTrump,46,52463901,37752
2018-06-06,0,20334,18,realDonaldTrump,46,52484235,37770
2018-06-07,0,20417,15,realDonaldTrump,46,52504652,37785
2018-06-08,0,32365,11,realDonaldTrump,46,52537017,37796
2018-06-09,0,4317,2,realDonaldTrump,46,52541334,37798
2018-06-10,0,32639,10,realDonaldTrump,46,52573973,37808
2018-06-11,0,42462,8,realDonaldTrump,46,52616435,37816
2018-06-12,0,79347,18,realDonaldTrump,46,52695782,37834
2018-06-13,0,28303,9,realDonaldTrump,46,52724085,37843
2018-06-14,0,35771,8,realDonaldTrump,46,52759856,37851
2018-06-15,0,32679,15,realDonaldTrump,46,52792535,37866
2018-06-16,0,27347,11,realDonaldTrump,46,52819882,37877
2018-06-17,0,23725,13,realDonaldTrump,46,52843607,37890
2018-06-18,0,26737,13,realDonaldTrump,46,52870344,37903
2018-06-19,0,31225,7,realDonaldTrump,46,52901569,37910
2018-06-20,0,32659,12,realDonaldTrump,46,52934228,37922
2018-06-21,0,32189,16,realDonaldTrump,46,52966417,37938
2018-06-22,0,27859,21,realDonaldTrump,46,52994276,37959
2018-06-23,1,5449,21,realDonaldTrump,47,52999725,37980
2018-06-24,0,26558,10,realDonaldTrump,47,53026283,37990
2018-06-25,0,28288,12,realDonaldTrump,47,53054571,38002
2018-06-26,0,27392,18,realDonaldTrump,47,53081963,38020
2018-06-27,0,24927,13,realDonaldTrump,47,53106890,38033
2018-06-28,0,-75802,16,realDonaldTrump,47,53031088,38049
2018-06-29,0,24863,3,realDonaldTrump,47,53055951,38052
2018-06-30,0,23173,14,realDonaldTrump,47,53079124,38066
2018-07-01,0,24407,7,realDonaldTrump,47,53103531,38073
2018-07-02,0,45889,3,realDonaldTrump,47,53149420,38076
2018-07-03,0,29206,12,realDonaldTrump,47,53178626,38088
2018-07-04,0,22067,10,realDonaldTrump,47,53200693,38098
2018-07-05,0,25084,5,realDonaldTrump,47,53225777,38103
2018-07-06,0,25223,6,realDonaldTrump,47,53251000,38109
2018-07-07,0,23036,7,realDonaldTrump,47,53274036,38116
2018-07-08,0,24604,4,realDonaldTrump,47,53298640,38120
2018-07-09,0,29177,6,realDonaldTrump,47,53327817,38126
2018-07-10,0,29346,17,realDonaldTrump,47,53357163,38143
2018-07-11,0,25322,10,realDonaldTrump,47,53382485,38153
2018-07-12,0,-326118,20,realDonaldTrump,47,53056367,38173
2018-07-13,0,34271,4,realDonaldTrump,47,53090638,38177
2018-07-14,0,22868,9,realDonaldTrump,47,53113506,38186
2018-07-15,0,24143,9,realDonaldTrump,47,53137649,38195
2018-07-16,0,31243,10,realDonaldTrump,47,53168892,38205
2018-07-17,0,27996,11,realDonaldTrump,47,53196888,38216
2018-07-18,0,-19151,10,realDonaldTrump,47,53177737,38226
2018-07-19,0,-32080,16,realDonaldTrump,47,53145657,38242
2018-07-20,0,6780,11,realDonaldTrump,47,53152437,38253
2018-07-21,0,19723,4,realDonaldTrump,47,53172160,38257
2018-07-22,0,20007,9,realDonaldTrump,47,53192167,38266
2018-07-23,0,39179,12,realDonaldTrump,47,53231346,38278
2018-07-24,0,33882,12,realDonaldTrump,47,53265228,38290
2018-07-25,0,11596,12,realDonaldTrump,47,53276824,38302
2018-07-26,0,27982,14,realDonaldTrump,47,53304806,38316
2018-07-27,0,29494,14,realDonaldTrump,47,53334300,38330
2018-07-28,0,18133,8,realDonaldTrump,47,53352433,38338
2018-07-29,0,17644,11,realDonaldTrump,47,53370077,38349
2018-07-30,0,19974,10,realDonaldTrump,47,53390051,38359
2018-07-31,0,17729,24,realDonaldTrump,47,53407780,38383
2018-08-01,0,18858,16,realDonaldTrump,47,53426638,38399
2018-08-02,0,23273,10,realDonaldTrump,47,53449911,38409
2018-08-03,0,20060,8,realDonaldTrump,47,53469971,38417
2018-08-04,0,22543,27,realDonaldTrump,47,53492514,38444
2018-08-05,0,27279,16,realDonaldTrump,47,53519793,38460
2018-08-06,0,25730,8,realDonaldTrump,47,53545523,38468
2018-08-07,0,24486,7,realDonaldTrump,47,53570009,38475
2018-08-08,0,23538,9,realDonaldTrump,47,53593547,38484
2018-08-09,0,22933,3,realDonaldTrump,47,53616480,38487
2018-08-10,0,44396,9,realDonaldTrump,47,53660876,38496
2018-08-11,0,40815,8,realDonaldTrump,47,53701691,38504
2018-08-12,0,22355,8,realDonaldTrump,47,53724046,38512
2018-08-13,0,22308,4,realDonaldTrump,47,53746354,38516
2018-08-14,0,6510,25,realDonaldTrump,47,53752864,38541
2018-08-15,0,20757,14,realDonaldTrump,47,53773621,38555
2018-08-16,0,20753,14,realDonaldTrump,47,53794374,38569
2018-08-17,0,20692,17,realDonaldTrump,47,53815066,38586
2018-08-18,0,9982,6,realDonaldTrump,47,53825048,38592
2018-08-19,0,27928,17,realDonaldTrump,47,53852976,38609
2018-08-20,0,17252,7,realDonaldTrump,47,53870228,38616
2018-08-21,0,14920,14,realDonaldTrump,47,53885148,38630
2018-08-22,0,28428,9,realDonaldTrump,47,53913576,38639
2018-08-23,0,33956,12,realDonaldTrump,47,53947532,38651
2018-08-24,0,26476,12,realDonaldTrump,47,53974008,38663
2018-08-25,0,22071,17,realDonaldTrump,47,53996079,38680
2018-08-26,0,29793,8,realDonaldTrump,47,54025872,38688
2018-08-27,0,24681,5,realDonaldTrump,47,54050553,38693
2018-08-28,0,23552,12,realDonaldTrump,47,54074105,38705
2018-08-29,0,17468,20,realDonaldTrump,47,54091573,38725
2018-08-30,0,17891,20,realDonaldTrump,47,54109464,38745
2018-08-31,0,19875,3,realDonaldTrump,47,54129339,38748
2018-09-01,0,10808,16,realDonaldTrump,47,54140147,38764
2018-09-02,0,17716,13,realDonaldTrump,47,54157863,38777
2018-09-03,0,16599,7,realDonaldTrump,47,54174462,38784
2018-09-04,0,16008,8,realDonaldTrump,47,54190470,38792
2018-09-05,0,20919,21,realDonaldTrump,47,54211389,38813
2018-09-06,0,33778,9,realDonaldTrump,47,54245167,38822
2018-09-07,0,16554,8,realDonaldTrump,47,54261721,38830
2018-09-08,0,26904,11,realDonaldTrump,47,54288625,38841
2018-09-09,0,23603,15,realDonaldTrump,47,54312228,38856
2018-09-10,0,22152,16,realDonaldTrump,47,54334380,38872
2018-09-11,0,26369,15,realDonaldTrump,47,54360749,38887
2018-09-12,0,26649,13,realDonaldTrump,47,54387398,38900
2018-09-13,0,25825,16,realDonaldTrump,47,54413223,38916
2018-09-14,0,24222,26,realDonaldTrump,47,54437445,38942
2018-09-15,0,23598,13,realDonaldTrump,47,54461043,38955
2018-09-16,0,19857,12,realDonaldTrump,47,54480900,38967
2018-09-17,0,18129,29,realDonaldTrump,47,54499029,38996
2018-09-18,0,6622,15,realDonaldTrump,47,54505651,39011
2018-09-19,0,31272,9,realDonaldTrump,47,54536923,39020
2018-09-20,0,18447,10,realDonaldTrump,47,54555370,39030
2018-09-21,0,16352,21,realDonaldTrump,47,54571722,39051
2018-09-22,0,15851,19,realDonaldTrump,47,54587573,39070
2018-09-23,0,16565,1,realDonaldTrump,47,54604138,39071
2018-09-24,0,17889,5,realDonaldTrump,47,54622027,39076
2018-09-25,0,18927,14,realDonaldTrump,47,54640954,39090
2018-09-26,0,20090,11,realDonaldTrump,47,54661044,39101
2018-09-27,0,21330,10,realDonaldTrump,47,54682374,39111
2018-09-28,0,26781,1,realDonaldTrump,47,54709155,39112
2018-09-29,0,23047,1,realDonaldTrump,47,54732202,39113
2018-09-30,0,19869,5,realDonaldTrump,47,54752071,39118
2018-10-01,0,22957,7,realDonaldTrump,47,54775028,39125
2018-10-02,0,22706,5,realDonaldTrump,47,54797734,39130
2018-10-03,0,22803,22,realDonaldTrump,47,54820537,39152
2018-10-04,0,38972,7,realDonaldTrump,47,54859509,39159
2018-10-05,0,33347,13,realDonaldTrump,47,54892856,39172
2018-10-06,0,28811,4,realDonaldTrump,47,54921667,39176
2018-10-07,0,37332,7,realDonaldTrump,47,54958999,39183
2018-10-08,0,34359,1,realDonaldTrump,47,54993358,39184
2018-10-09,0,-5636,16,realDonaldTrump,47,54987722,39200
2018-10-10,0,22443,22,realDonaldTrump,47,55010165,39222
2018-10-11,0,44885,16,realDonaldTrump,47,55055050,39238
2018-10-12,0,39675,9,realDonaldTrump,47,55094725,39247
2018-10-13,0,23548,12,realDonaldTrump,47,55118273,39259
2018-10-14,0,9384,10,realDonaldTrump,47,55127657,39269
2018-10-15,0,22135,10,realDonaldTrump,47,55149792,39279
2018-10-16,0,23940,15,realDonaldTrump,47,55173732,39294
2018-10-17,0,21842,19,realDonaldTrump,47,55195574,39313
2018-10-18,0,12847,19,realDonaldTrump,47,55208421,39332
2018-10-19,-1,19896,13,realDonaldTrump,46,55228317,39345
2018-10-20,0,25971,13,realDonaldTrump,46,55254288,39358
2018-10-21,0,18036,4,realDonaldTrump,46,55272324,39362
2018-10-22,0,22686,10,realDonaldTrump,46,55295010,39372
2018-10-23,0,-5261,17,realDonaldTrump,46,55289749,39389
2018-10-24,0,-5049,10,realDonaldTrump,46,55284700,39399
2018-10-25,0,2225,7,realDonaldTrump,46,55286925,39406
2018-10-26,0,15379,18,realDonaldTrump,46,55302304,39424
2018-10-27,0,65883,17,realDonaldTrump,46,55368187,39441
2018-10-28,0,23037,7,realDonaldTrump,46,55391224,39448
2018-10-29,0,65612,8,realDonaldTrump,46,55456836,39456
2018-10-30,0,39113,16,realDonaldTrump,46,55495949,39472
2018-10-31,0,27344,12,realDonaldTrump,46,55523293,39484
2018-11-01,0,22329,11,realDonaldTrump,46,55545622,39495
2018-11-02,0,28999,11,realDonaldTrump,46,55574621,39506
2018-11-03,0,36819,14,realDonaldTrump,46,55611440,39520
2018-11-04,0,-23167,38,realDonaldTrump,46,55588273,39558
2018-11-05,0,-15726,15,realDonaldTrump,46,55572547,39573
2018-11-06,0,23043,33,realDonaldTrump,46,55595590,39606
2018-11-07,0,-5915,18,realDonaldTrump,46,55589675,39624
2018-11-08,0,23641,4,realDonaldTrump,46,55613316,39628
2018-11-09,0,-79222,5,realDonaldTrump,46,55534094,39633
2018-11-10,0,7885,12,realDonaldTrump,46,55541979,39645
2018-11-11,0,29690,9,realDonaldTrump,46,55571669,39654
2018-11-12,0,29633,8,realDonaldTrump,46,55601302,39662
2018-11-13,0,43198,12,realDonaldTrump,46,55644500,39674
2018-11-14,0,31482,2,realDonaldTrump,46,55675982,39676
2018-11-15,0,24939,10,realDonaldTrump,46,55700921,39686
2018-11-16,0,23766,4,realDonaldTrump,46,55724687,39690
2018-11-17,0,16406,14,realDonaldTrump,46,55741093,39704
2018-11-18,0,20466,2,realDonaldTrump,46,55761559,39706
2018-11-19,0,21276,10,realDonaldTrump,46,55782835,39716
2018-11-20,0,29190,4,realDonaldTrump,46,55812025,39720
2018-11-21,0,26624,7,realDonaldTrump,46,55838649,39727
2018-11-22,0,14012,15,realDonaldTrump,46,55852661,39742
2018-11-23,0,21554,4,realDonaldTrump,46,55874215,39746
2018-11-24,0,20706,2,realDonaldTrump,46,55894921,39748
2018-11-25,0,21171,8,realDonaldTrump,46,55916092,39756
2018-11-26,0,24545,9,realDonaldTrump,46,55940637,39765
2018-11-27,0,22288,12,realDonaldTrump,46,55962925,39777
2018-11-28,0,12973,5,realDonaldTrump,46,55975898,39782
2018-12-01,0,32725,44,realDonaldTrump,46,56008623,39826
2018-12-02,0,21915,2,realDonaldTrump,46,56030538,39828
2018-12-03,0,25297,2,realDonaldTrump,46,56055835,39830
2018-12-04,0,26311,12,realDonaldTrump,46,56082146,39842
2018-12-05,0,17442,11,realDonaldTrump,46,56099588,39853
2018-12-06,0,2308,9,realDonaldTrump,46,56101896,39862
2018-12-07,0,-7435,7,realDonaldTrump,46,56094461,39869
2018-12-08,0,3433,18,realDonaldTrump,46,56097894,39887
2018-12-09,0,29652,12,realDonaldTrump,46,56127546,39899
2018-12-10,0,25938,4,realDonaldTrump,46,56153484,39903
2018-12-11,0,12308,4,realDonaldTrump,46,56165792,39907
2018-12-12,0,-3396,7,realDonaldTrump,46,56162396,39914
2018-12-13,0,14071,3,realDonaldTrump,46,56176467,39917
2018-12-14,0,20864,10,realDonaldTrump,46,56197331,39927
2018-12-15,0,23264,9,realDonaldTrump,46,56220595,39936
2018-12-16,0,26239,5,realDonaldTrump,46,56246834,39941
2018-12-17,0,15512,10,realDonaldTrump,46,56262346,39951
2018-12-18,0,32295,5,realDonaldTrump,46,56294641,39956
2018-12-19,0,24673,16,realDonaldTrump,46,56319314,39972
2018-12-20,-1,29614,10,realDonaldTrump,45,56348928,39982
2018-12-21,0,30299,16,realDonaldTrump,45,56379227,39998
2018-12-22,0,30509,20,realDonaldTrump,45,56409736,40018
2018-12-23,0,33620,10,realDonaldTrump,45,56443356,40028
2018-12-24,0,31391,13,realDonaldTrump,45,56474747,40041
2018-12-25,0,37619,13,realDonaldTrump,45,56512366,40054
2018-12-26,0,38785,2,realDonaldTrump,45,56551151,40056
2018-12-27,0,34059,1,realDonaldTrump,45,56585210,40057
2018-12-28,0,30867,10,realDonaldTrump,45,56616077,40067
2018-12-29,0,34963,5,realDonaldTrump,45,56651040,40072
2018-12-30,0,31909,9,realDonaldTrump,45,56682949,40081
2018-12-31,0,29909,3,realDonaldTrump,45,56712858,40084
2019-01-01,0,22807,15,realDonaldTrump,45,56735665,40099
2019-01-02,0,61104,17,realDonaldTrump,45,56796769,40116
2019-01-03,0,45081,1,realDonaldTrump,45,56841850,40117
2019-01-04,0,37716,8,realDonaldTrump,45,56879566,40125
2019-01-05,0,39529,6,realDonaldTrump,45,56919095,40131
2019-01-06,0,41156,16,realDonaldTrump,45,56960251,40147
2019-01-07,0,45724,7,realDonaldTrump,45,57005975,40154
2019-01-08,0,38589,6,realDonaldTrump,45,57044564,40160
2019-01-09,0,43977,6,realDonaldTrump,45,57088541,40166
2019-01-10,0,41348,12,realDonaldTrump,45,57129889,40178
2019-01-11,0,31622,12,realDonaldTrump,45,57161511,40190
2019-01-12,0,36995,10,realDonaldTrump,45,57198506,40200
2019-01-13,0,37124,14,realDonaldTrump,45,57235630,40214
2019-01-14,0,41868,13,realDonaldTrump,45,57277498,40227
2019-01-15,0,16234,18,realDonaldTrump,45,57293732,40245
2019-01-16,0,39855,18,realDonaldTrump,45,57333587,40263
2019-01-17,0,40290,2,realDonaldTrump,45,57373877,40265
2019-01-18,0,38709,8,realDonaldTrump,45,57412586,40273
2019-01-19,0,39078,28,realDonaldTrump,45,57451664,40301
2019-01-20,0,43711,7,realDonaldTrump,45,57495375,40308
2019-01-21,0,37420,41,realDonaldTrump,45,57532795,40349
2019-01-22,0,34973,11,realDonaldTrump,45,57567768,40360
2019-01-23,0,31590,12,realDonaldTrump,45,57599358,40372
2019-01-24,0,61858,8,realDonaldTrump,45,57661216,40380
2019-01-25,0,38812,10,realDonaldTrump,45,57700028,40390
2019-01-26,0,40863,3,realDonaldTrump,45,57740891,40393
2019-01-27,0,34223,12,realDonaldTrump,45,57775114,40405
2019-01-28,0,32730,11,realDonaldTrump,45,57807844,40416
2019-01-29,0,27305,6,realDonaldTrump,45,57835149,40422
